Code,Label
game_id=2974&amp;article_id=6802,0
page=gameportal&amp;mode=reviews&amp;id=235210&amp;phpsessid=ba39767647fc91bee3a69e7bbdb14b43,0
page=full&amp;id=7193,0
sid=14905,0
id=4026,0
location=1&amp;&amp;articleid=1298,0
itemid=1879,0
sys=psx&amp;game=mib_crashdown,0
sid=16375,0
sid=16070,0
sid=15327,0
cid=3160202,0
sid=43553&amp;mode=thread&amp;order=0,0
id=2307,0
selected=0401pscc,0
sid=16376,0
articleid=1299,0
temp_view=review.php&amp;game=planetside&amp;id=61,0
action=viewreview&amp;id=30,0
t=reviews&amp;review=planetside.html,0
module=sz_reviews_display&amp;id=125&amp;page=1,0
sid=11572,0
id=93781,0
rv=349,0
setview=review&amp;gameid=71,0
article_id=52437,0
selected=0307plnt,0
rfi=106&amp;pl=pc,0
p_id=5611,0
view=article&amp;article=107&amp;cat=2,0
sid=10232,0
i=186&amp;p=1,0
page=features&amp;id=133,0
sys=pc&amp;game=planetside,0
cid=3148748&amp;did=1,0
cid=3143793,0
op=modload&amp;name=htmlreviews&amp;file=index&amp;req=showcontent&amp;id=83,0
softwareid=2505,0
showarticle=188,0
cid=891,0
article=6439,0
sys=pc&amp;game=mech4,0
article=4701,0
console_id=53&amp;review_id=3169,0
artid=3900,0
article_id=893,0
id=515&amp;page=reviews,0
p=agg&amp;sql=gih||||27675,0
sys=pc&amp;game=mgspc,0
s=26934&amp;v=0,0
page=ps2cheats/metalgearsolid2sonsofliberty.php&amp;type=cheats,0
page=ps2cheats/metalgearsolid2substance.php&amp;type=cheats,0
page=ps2cheats/metalgearsolid3snakeeater.php&amp;type=cheats,0
sys=psp&amp;game=mgs_po,0
cid=3163002,0
sid=6179567&amp;mode=previews&amp;tag=tabs,0
id=374,0
sys=pc&amp;game=nolf,0
article_id=1178,0
id=391&amp;page=reviews,0
articleid=5587,0
artid=6119,0
artid=1409,0
client=myvideostore,0
p=agg&amp;sql=grh%7c%7c%7c%7c19306,0
id=227,0
id=617&amp;page=reviews,0
p=agg&amp;sql=grh%7c%7c%7c%7c31625,0
boardid=7841,0
article=6642,0
cid=3162852,0
show=5633,0
selected=0306590597,0
selected=0301335464,0
sid=15437,0
cid=3140067&amp;did=1,0
game=perfectdark,0
p=agg&amp;sql=1:18830,0
game=perfectdzero,0
article_id=5411,0
sid=50041,0
gameid=713,0
id=462,0
page=xboxcheats/psi-opsthemindgateconspiracy.php,0
id=514,0
article_id=65244,0
cid=3161155,0
cid=3168954&amp;p=4,0
s=33141&amp;v=0,0
gameid=101,0
sys=dreamcast&amp;game=q3a,0
sys=pc&amp;game=q3aexp,0
cid=3170618,0
sid=54634,0
cid=3150553,0
prodid=843,0
cid=3154715,0
id=17651&amp;sectionid=51,0
cid=3161747,0
cid=3158587,0
cid=3138604&amp;did=1,0
section=article&amp;articletype=1&amp;olduid=397,0
mod=article&amp;id=331,0
sid=12581,0
cid=3172901&amp;p=4,0
cid=3141022&amp;did=1,0
article_id=59564,0
sid=41562&amp;mode=thread&amp;order=0,0
article_id=73695,0
cid=3150269,0
cid=896,0
sid=16582,0
cid=803,0
p=sof2,0
revid=96,0
v=jpafjqce1sw,0
article_id=31323,0
sid=02/09/20/017240,0
rid=599,0
categoryid=8&amp;m_reviews_action=displayreview&amp;id=95&amp;gameid=484,0
section=starfoxwalk&amp;page=index.html,0
cid=3150665&amp;did=1,0
article_id=55920,0
article=7286,0
selected=0309tron,0
i=tron2,0
id=494,0
showforum=2163,0
f=80,0
f=388,0
q=node/114,0
area=game&amp;appid=6980,0
sid=18342&amp;mode=thread&amp;order=0,0
gmid=34,0
revid=376,0
id=555,0
sys=psx&amp;game=tcpt,0
article=6185,0
sys=ps2&amp;game=timecrisis2,0
sid=13641,0
cid=3158223,0
sid=15971,0
id=1852,0
sid=12460,0
sid=11239,0
cid=3155769,0
cid=1951453617&amp;tab=reviews&amp;page=0&amp;eid=508221,0
article_id=73943,0
sid=22785&amp;mode=thread&amp;order=0,0
cid=754,0
cid=3153140&amp;did=1,0
mod=article&amp;id=169,0
id=3704,0
sid=14406,0
game_id=2011&amp;article_id=471,0
article=7388,0
article_id=94919,0
cid=3166991&amp;p=4,0
id=570,0
mod=article&amp;id=473,0
mod=article&amp;id=735,0
id=254&amp;gid=622,0
article_id=89160,0
artid=12975,0
sid=15802,0
id=471&amp;page=reviews,0
article_id=1448,0
p=agg&amp;sql=gih||||23994,0
article=5524,0
page=ps2reviews&amp;id=87,0
article=9832,0
cid=3153349,0
gameid=2159,0
cid=3150132,0
tag=result;title;1,0
t=28896,0
itemid=1796,0
id=3593,0
cid=3140086,0
cid=3148284&amp;did=1,0
sid=11697,0
cid=3171656&amp;p=4,0
sid=13256,0
id=96606,0
itemid=1956,0
sid=15306,0
sid=13389,0
sid=15052,0
id=417,0
id=3949,0
sid=15204,0
mod=article&amp;id=313,0
sid=15732,0
softwareid=2503,0
node_id=883446&amp;lastnode_id=124,0
allyourbase,0
threadid=24539,0
threadid=24539&amp;pagenumber=,0
action=list&amp;board=huberthubert,0
file=/chronicle/archive/2001/02/20/dd166082.dtl,0
topic_id=83,0
lang=en&amp;site=2&amp;gameid=hotelgiant&amp;pfid=pc,0
id=424,0
sid=9292,0
/games/psx/tokimemo.htm,0
id=334,0
ring=tokimemo2&amp;list,0
ring=tokimemo&amp;list,0
page=ps2cheats/acecombat4shatteredskies.php&amp;type=cheats,0
itemid=2367,0
id=1962,0
cid=3150437&amp;did=1,0
id=440,0
id=9974,0
cid=3155754,0
gamekey=cg,0
gamekey=c4,0
ring=eaw,0
sid=&amp;ring=falcon4&amp;id=&amp;hub,0
cid=3154255,0
ring=flightsimtoolkit,0
ring=usafsquadronwebr,0
name=&amp;filename=&amp;author=how+in+the+world?&amp;description=&amp;catid=root,0
article=7953,0
ring=redbaron2,0
sid=12551,0
rv=383,0
sid=13783,0
sid=15266,0
sid=15442,0
mod=article&amp;id=353,0
1.03E+12,0
ring=warbirds,0
cid=3158124,0
game_id=5000,0
ring=nornring,0
ring=create,0
article_id=65715,0
sid=2885336&amp;page=1,0
mainurl=http://www.lemon64.com/reviews/view.php?id=77,0
sys=ps2&amp;game=mr3,0
s=864_8decbcd6-b2ca-422c-af50-e9efc5682544&amp;a=reviews&amp;id=40,0
cid=3147556&amp;did=1,0
cid=3162947,0
wpid=254459,0
article=461,0
sid=26187&amp;mode=thread&amp;order=0,0
cid=3139425&amp;did=1,0
article_id=58083,0
game=settlers%203,0
cid=3159123,0
id=2313&amp;coverid=1373,0
view=gamemuseum.detail&amp;id=37,0
view=articles.detail&amp;id=305,0
cid=3160151,0
sid=6191339&amp;mode=previews,0
cid=3154893,0
cid=3168368&amp;p=44,0
sid=6192864&amp;mode=previews,0
dollmaker,0
articleid=3927,0
sid=1216&amp;mode=thread&amp;order=0,0
id=548&amp;page=reviews,0
/addons/sims/0sims.html,0
sid=11592,0
ring=theultimatesimw2,0
ring=goth_sims;action=list,0
ring=neighborhood99we,0
ring=simsforever,0
ring=simstogo,0
usernum=4076024919&amp;action=list&amp;siteid=36708,0
article_id=73496,0
cid=3138660&amp;did=1,0
cid=3164820,0
id=175949,0
cid=3169660&amp;p=1,0
sid=15615,0
sid=15282,0
sid=15775,0
article_id=72885,0
articleid=2826,0
qd3d,0
sid=58594,0
1226902855,0
cid=3168498,0
cid=3138792&amp;did=1,0
code=1564,0
lang=en&amp;site=2&amp;gameid=trafficgiant,0
itemid=4581,0
p=agg&amp;sql=grh%7c%7c%7c%7c25279,0
article_id=1464,0
id=473&amp;page=reviews,0
article=5870,0
id=348,0
rv=156,0
cid=815,0
railroad%20tycoon%20ii,0
id=71&amp;page=reviews,0
p=agg&amp;sql=grh%7c%7c%7c%7c15322,0
rv=194,0
section=read%20reviews&amp;id=687,0
s=tycoon,0
s=tycoon&amp;page=0,0
mod=article&amp;id=146,0
itemid=1798,0
id=761&amp;page=reviews,0
p=agg&amp;sql=grh%7c%7c%7c%7c33540,0
article=7125,0
id=517,0
cid=3148779&amp;did=1,0
usernum=4227446805,0
artid=4127,0
artid=1377,0
ring=babyz,0
cid=889,0
ring=princessmaker,0
artid=1330,0
cid=3162842,0
sid=6179571&amp;mode=previews,0
ep=16&amp;groupid=195481&amp;ck=,0
p=agg&amp;sql=gih|||||5238,0
p=games&amp;title=ageofsail,0
p=games&amp;title=aos2,0
id=1531,0
sid=11675,0
page=ps2reviews&amp;id=50,0
article=9155,0
p=agg&amp;sql=grh||||28953,0
core%20wars,0
id=7736,0
automata%20zero,0
highlight=robot,0
group_id=3777,0
9.49E+11,0
ring=simutransring,0
ring=simhorsegame,0
cid=3147217,0
sid=6179555&amp;mode=recent,0
cid=3161849,0
artid=5939,0
cid=3161191,0
cid=3170716&amp;p=39,0
sys=dreamcast&amp;game=ncaa2k2football,0
article=6816,0
prodid=10030,0
prodid=10032,0
cid=3151320&amp;did=1,0
sys=ps2&amp;game=gamebreaker2003,0
page=ps2reviews&amp;id=66,0
sys=ps2&amp;game=gamebreaker2004,0
itemid=1961,0
mod=article&amp;id=338,0
cid=3141941&amp;did=1,0
fromint=1&amp;submit.x=42&amp;submit.y=19,0
sys=ps2&amp;game=madden2002,0
sys=gamecube&amp;game=madden2002,0
mod=article&amp;id=135,0
sid=12965,0
sid=12467,0
reviewid=122,0
show=5573,0
s=97922&amp;v=0,0
cid=3167734&amp;p=4,0
id=429,0
sys=ps2&amp;game=nfl2k2,0
id=285,0
sys=dreamcast&amp;game=nfl2k2,0
revid=168,0
cid=3150885&amp;did=1,0
id=460,0
sid=16184,0
revid=11,0
cid=3139064&amp;did=1,0
article=992,0
article_id=55925,0
sid=6192774&amp;mode=previews,0
p=agg&amp;sql=grh||||25594,0
itemid=1820,0
cid=3161817,0
sid=6178496&amp;mode=recent,0
page=full&amp;id=15818,0
cfid=6b4fd19e-5a8d-4867-b91b-caa10e40631b&amp;cftoken=0&amp;artid=4114,0
sid=11734,0
rop=tmr_review&amp;id=2,0
sid=16802,0
cid=3167352,0
sys=ps2&amp;game=tp2002,0
sid=33693&amp;mode=thread&amp;order=0,0
cid=3153544&amp;did=1,0
page=ps2reviews&amp;id=228,0
id=221288&amp;page=gameportal&amp;mode=reviews,0
game_id=8813,0
sid=13739,0
cid=3142049&amp;did=1,0
sid=14577,0
page=gameportal&amp;mode=reviews&amp;id=235983&amp;platform=playstation%202,0
show=5623,0
page=ps2reviews&amp;id=281,0
page=full&amp;id=6927,0
p=agg&amp;sql=gih%7c%7c%7c%7c%7c5847,0
sys=ps2&amp;game=nbastreet,0
cid=3153423,0
cid=1951344604&amp;tab=reviews&amp;page=0&amp;eid=505805,0
1044916688,0
sys=xbox&amp;game=ncaabb2k3,0
page=xboxreviews&amp;id=25,0
article=9679,0
p=agg&amp;sql=grh||||34574,0
1011810575,0
article=7949,0
article=1671,0
sys=dreamcast&amp;game=maxpool,0
rop=tmr_review&amp;id=30,0
p=agg&amp;sql=gih||||17019,0
p=agg&amp;sql=gih%7c%7c%7c%7c17835,0
sid=43023&amp;mode=thread&amp;order=0,0
sid=55222,0
id=394,0
cid=3123624&amp;did=1,0
cid=3173347&amp;p=4,0
sys=ps2&amp;game=kk2001,0
id=1847,0
cid=3167925&amp;p=4,0
prettygoodgolf,0
id=17857,0
mod=article&amp;id=330,0
mod=article&amp;id=317,0
cid=3162917,0
p=agg&amp;sql=gih|||||2000,0
article=179,0
article=184,0
article=290,0
p=agg&amp;sql=gih%7c%7c%7c%7c24508,0
p=agg&amp;sql=gih%7c%7c%7c%7c26763,0
f=2&amp;sid=6b5b5dbd1ea8f4da68abc974d1d7ae22,0
s=27_3475b07c-979e-4560-831e-3a737bbfd04c&amp;a=reviews&amp;id=37,0
itemid=1866,0
mod=article&amp;id=307,0
itemid=1766,0
cid=3140723,0
cid=3158667,0
mod=article&amp;id=225,0
1100830363,0
cid=3135273&amp;did=1,0
cfid=6b4fd19e-5a8d-4867-b91b-caa10e40631b&amp;cftoken=0&amp;artid=3722,0
article_id=62056,0
cid=3167178&amp;p=44,0
artid=14551,0
sid=13887&amp;mode=thread&amp;order=0,0
cid=3151660,0
cid=3168179&amp;p=4,0
sid=6192147,0
cid=3149184,0
cid=3161937,0
cid=3141446&amp;did=1,0
1120697524,0
cid=3158552,0
cid=3167201,0
article_id=59560,0
cid=3163684,0
articleid=1569,0
mod=article&amp;id=311,0
cid=3165497,0
sys=psx&amp;game=razor,0
sys=dreamcast&amp;game=razor,0
article_id=73802,0
sid=41119&amp;mode=thread&amp;order=0,0
cid=3157681,0
aff_id=0&amp;this_cat=games&amp;action=page&amp;type_id=&amp;cat_id=&amp;obj_id=31668,0
page=gcreviews/tonyhawksproskater3.php&amp;type=reviews,0
cid=1951332614&amp;tab=previews&amp;page=0&amp;eid=465388,0
cid=3150099,0
mod=article&amp;id=304,0
id=409,0
revid=123,0
sid=15470,0
reviewid=104,0
cid=3159495,0
cid=3169079,0
page=ps2cheats/aggressiveinline.php&amp;type=cheats,0
prodid=177,0
sid=11796,0
revid=93,0
sys=dreamcast&amp;game=jetsetradio,0
prodid=826,0
sys=xbox&amp;game=jsrf,0
article=8491,0
gmid=112,0
cid=3166779&amp;p=44,0
sid=6187085&amp;mode=previews,0
article=7692,0
id=3731,0
sid=14028,0
page=xboxcheats/ssx3.php&amp;type=cheats,0
mod=article&amp;id=255,0
cid=3155672,0
sys=ps2&amp;game=ssxtricky,0
artid=12987,0
cid=3167976&amp;p=4,0
cid=3170180&amp;p=4,0
sid=18076&amp;mode=thread&amp;order=0,0
mod=article&amp;id=352,0
location=1&amp;&amp;articleid=987,0
id=233&amp;gid=598,0
cid=3149425&amp;did=1,0
article_id=61106,0
cid=3152810&amp;did=1,0
id=143925,0
game_id=7763,0
cid=3160068,0
p=agg&amp;sql=gih%7c%7c%7c%7c41327,0
1017387383,0
mod=article&amp;id=229,0
cid=3168497&amp;p=4,0
game_id=9855,0
title=soccer+mania&amp;code=ps2,0
letter=l&amp;game_id=8426,0
cid=3153073,0
prodid=10087,0
article_id=59720,0
sid=16664&amp;mode=thread&amp;order=0,0
cid=3151008&amp;did=1,0
name=sections&amp;op=viewarticle&amp;artid=572,0
pid=10&amp;filter=0,0
article_id=64605,0
sid=6206698&amp;mode=previews,0
cid=3153879,0
article_id=75179,0
cid=3140289,0
p=agg&amp;sql=gih||||38932,0
rfi=98,0
article_id=3959,0
aff_id=0&amp;this_cat=games&amp;action=page&amp;type_id=&amp;cat_id=&amp;obj_id=36282,0
artid=1486&amp;gameid=473,0
1039469227,0
sys=gamecube&amp;game=beachspikers,0
nid=2710,0
article_id=70561,0
cid=3161014,0
sid=6174327&amp;mode=previews,0
sys=gamecube&amp;game=waveracebs,0
s=52954,0
project=marbles,0
s=&amp;forumid=14,0
sid=15562,0
sid=13849,0
article=3184,0
x=magic/magiconline,0
article=2401,0
sid=02/06/29/0330233,0
id=815,0
rv=355,0
lang=en&amp;rid=1039,0
9.78E+11,0
p=agg&amp;sql=grh||||||714,0
cid=861,0
cid=3141496&amp;did=1,0
id=606,0
pressreleaseid=161,0
p=agg&amp;sql=grh||||25838,0
id=423,0
sys=pc&amp;game=aoe2ex,0
id=545&amp;page=reviews,0
sid=13181,0
article_id=4356,0
article_id=75746,0
show=5532,0
article_id=57425,0
sys=pc&amp;game=armiesofexigo,0
cid=2018893,0
sys=pc&amp;game=battlerealms,0
cid=3134729,0
id=511,0
p=agg&amp;sql=gih||||36670,0
sys=pc&amp;game=blackandwhite,0
article=5636,0
article_id=60187,0
rss=1,0
idi=en-us,0
cid=3130237,0
clanbomber,0
id=516&amp;page=reviews,0
p=agg&amp;sql=gih||||27152,0
article_id=1150,0
cid=3172450,0
websquad&amp;request=squad_info&amp;squadid=231069&amp;sku=4608&amp;langcode=,0
cid=3149810,0
article_id=71677,0
cid=3166938&amp;p=1,0
gmid=78,0
sys=pc&amp;game=command2,0
id=3710,0
show=5593,0
gmid=15,0
cid=1155,0
article_id=59300,0
article_id=84312,0
cid=3158500,0
cid=3171458&amp;p=1,0
article=7607,0
pid=45,0
sys=pc&amp;game=conquest_frontierwars,0
article=6848,0
article_id=723,0
cid=3144103&amp;did=1,0
platform=ngc&amp;game=doshin,0
artid=1657,0
article=7854,0
cid=635,0
l=en&amp;game=11,0
cid=3146047&amp;did=1,0
id=560,0
cid=3157478,0
selected=20040228domw,0
p=agg&amp;sql=gih%7c%7c%7c%7c31550,0
slanguagecode=en&amp;igameid=9&amp;ssection=overview,0
f=51,0
article_id=62438,0
sid=02/05/27/0347226&amp;mode=thread&amp;tid=127&amp;threshold=3,0
sid=02/07/14/2359218,0
sid=03/06/21/1323249&amp;mode=thread&amp;tid=127&amp;tid=186&amp;tid=210,0
id=3801,0
cid=3143416&amp;did=1,0
sid=99/01/31/2238247,0
sys=pc&amp;game=gcexp,0
sys=pc&amp;game=hwc,0
game_id=5348,0
id=5046,0
p=agg&amp;sql=grh%7c%7c%7c%7c25637,0
sys=ps2&amp;game=kessen,0
page=gamedetails&amp;gid=651,0
l=en&amp;game=8,0
sid=10701&amp;mode=thread&amp;order=0&amp;thold=0,0
show=5535,0
show=5602,0
sys=pc&amp;game=kohan,0
id=387,0
id=472&amp;page=reviews,0
p=agg&amp;sql=gih||||31747,0
article_id=2095,0
cid=3152484,0
site=15&amp;id=9745,0
mod=article&amp;id=298,0
gid=644,0
sys=pc&amp;game=loeq,0
itemid=18,0
story_id=4995,0
ring=themoonring,0
cid=3151884&amp;did=1,0
cid=847,0
p=agg&amp;sql=gih||||31786,0
id=402,0
cid=3150266,0
articleid=9027,0
cid=3133351&amp;did=1,0
cid=3151631&amp;did=1,0
cid=3137602&amp;did=1,0
cfid=6b4fd19e-5a8d-4867-b91b-caa10e40631b&amp;cftoken=0&amp;artid=4314,0
itemid=2116,0
cid=3140918&amp;did=1,0
id=rise_of_nations,0
sid=10942,0
id=4467,0
id=448,0
id=1861,0
sid=16238,0
x=sc,0
catlvl=3&amp;catid=1234,0
ring=sld,0
show_part=19,0
forumname=sc2-general,0
cid=3159435,0
p=agg&amp;sql=grh||||27662,0
sys=pc&amp;game=startopia,0
id=631,0
p=agg&amp;sql=grh||||24297,0
article=4150,0
id=405&amp;page=reviews,0
id=421,0
sid=6134783&amp;mode=previews,0
page=http://www.computerandvideogames.com/interviews/interviews_story.php?id=132861,0
sid=27020&amp;mode=thread&amp;order=0,0
sid=50115,0
sid=6186300&amp;mode=previews,0
cid=3162080,0
id=454&amp;page=reviews,0
p=agg&amp;sql=grh||||25029,0
article=5629,0
cid=537,0
article=137,0
cid=3156933,0
forumid=88,0
datab=warcraft,0
id=1378,0
show=5560,0
sid=41045&amp;mode=thread&amp;order=0,0
cid=1991766869&amp;tab=reviews&amp;page=0&amp;eid=505802,0
title=war+front%3a+turning+point+review&amp;id=6501,0
cid=3143897,0
page=features&amp;id=205,0
artid=7392,0
cid=3161445,0
cid=3157109,0
sid=42521,0
cid=3159199,0
cid=3166239,0
sid=50926,0
cid=3135268&amp;did=1,0
cfid=6b4fd19e-5a8d-4867-b91b-caa10e40631b&amp;cftoken=0&amp;artid=4401,0
revid=94,0
cid=3163656,0
selected=199911aowi,0
article_id=94,0
id=312,0
itemid=cddb1083-33d6-4a9e-add3-7b29ebffadfe,0
worldconquest,0
id=1170,0
s=2a6c5dd7b5887cbcc23de3d5fdbc2610&amp;forumid=22,0
s=&amp;forumid=161,0
sys=pc&amp;game=ctp2,0
article_id=1075,0
show=3736,0
s=&amp;forumid=21,0
p=agg&amp;sql=gih%7c%7c%7c%7c16412,0
rv=48,0
id=135&amp;page=reviews,0
p=agg&amp;sql=gih%7c%7c%7c%7c38211,0
s=6bc6809273e66b7d6740062430e2a1c8&amp;forumid=74,0
s=&amp;forumid=155,0
s=&amp;forumid=148,0
s=4d2becdaef4022a0e4921be8002ea004&amp;forumid=13,0
s=&amp;forumid=13,0
p=agg&amp;sql=gih||||14540,0
cid=603,0
tot.shtml,0
s=&amp;forumid=103,0
rv=64,0
p=agg&amp;sql=grh%7c%7c%7c%7c18821,0
show=376,0
s=ffc0056ba6740c8133c58a4a4814873d&amp;forumid=6,0
id=10061,0
sid=15222,0
selected=0401c3cq,0
s=&amp;forumid=154,0
s=6bc6809273e66b7d6740062430e2a1c8&amp;forumid=78,0
id=10078&amp;page=8&amp;ig=,0
s=&amp;forumid=153,0
s=&amp;forumid=164,0
s=&amp;forumid=162,0
s=66b62159abcc0f4ee8d8a4f532813dc6&amp;forumid=87,0
rv=65,0
id=674&amp;page=reviews,0
show=5357,0
postingid=624619,0
body=review&amp;rid=96,0
cid=3140844&amp;did=1,0
article_id=76804,0
cid=3151841&amp;did=1,0
cid=3160661,0
cid=3168015,0
sid=6193071&amp;mode=previews,0
id=605,0
id=593,0
slanguagecode=en&amp;igameid=43&amp;ssection=overview,0
slanguagecode=en&amp;igameid=3&amp;ssection=overview,0
id=1583,0
sid=11526,0
id=369,0
sid=6174858&amp;mode=recent,0
sid=11544,0
forumid=111,0
cid=3153886,0
cid=3162218,0
section=read%20reviews&amp;id=145&amp;gameid=1467&amp;format=000007,0
article=8371,0
sid=14912,0
article_id=70978,0
sys=psx&amp;game=hogs,0
sys=psx&amp;game=hoshigami,0
t=349894,0
id=225&amp;page=1,0
selected=0303moo3,0
cid=3137009&amp;did=1,0
cid=2013506,0
page=reviews&amp;rid=293,0
sid=15707,0
show=5622,0
cid=3150767&amp;did=1,0
cid=3151987&amp;did=1,0
selected=0211mtw1,0
cid=3150867&amp;did=1,0
id=99798,0
id=507,0
cid=3169509&amp;p=1,0
sid=16129,0
id=3750,0
mod=article&amp;id=268,0
sid=12786,0
sid=60012,0
cid=3148699&amp;did=1,0
pid=668,0
sys=ps2&amp;game=worms3d,0
game=wormsblast&amp;language=english,0
cid=3162501,0
sid=15709,0
cid=195,0
cid=3165586,0
cid=3153867,0
cid=3169047&amp;p=39,0
c=6904,0
p=99,0
sid=15698,0
sid=16515,0
id=noodlewd,0
id=wdpileon,0
site=15&amp;id=11607,0
filnavn=dzwords.html,0
9.40E+11,0
id=90688&amp;page=1,0
sid=hxvr6b0ngu609nsep2afa4q66qd60t0e&amp;sku=j069,0
id=118493,0
news_id=2373&amp;channel_id=1004&amp;relation_id=0,0
action=category&amp;id=7,0
terms=sobriety+medallions,0
pageid=42,0
pageid=9,0
action=category&amp;id=1,0
pageid=31,0
pageid=2&amp;subpage=60,0
query=tcumming+news+circuit,0
query=%22periodical+lit*%22,0
query=%22rel.+aa%22,0
getregion=marin,0
getregion=sf,0
p=293,0
option=com_content&amp;task=view&amp;id=20&amp;itemid=35,0
cid=3-24-229,0
org_id=115,0
ws=pdfa&amp;vol=1&amp;grp=drug+resource&amp;cat=by+name&amp;top=drug+name&amp;tit=methamphetamine,0
ws=pdfa&amp;vol=1&amp;grp=drug+resource&amp;cat=by+name&amp;top=drug+name&amp;tit=inhalants,0
ws=pdfa&amp;vol=1&amp;grp=drug+resource&amp;cat=by+name&amp;top=drug+name&amp;tit=heroin,0
action=category&amp;id=9,0
yguid=158376583,0
pageid=369,0
maxtoshow=&amp;hits=10&amp;hits=10&amp;resultformat=&amp;titleabstract=reducing+the+addictiveness+of+cigarettes&amp;searchid=qid_not_set&amp;stored_search=&amp;firstindex=&amp;fdate=12/1/1997&amp;tdate=2/28/1999,0
c=dvluk9o0e&amp;b=22937,0
sitearea=ped&amp;level=1,0
pageid=1046,0
id=707,0
sitearea=ped,0
goto_type=1x5-grid&amp;index=114028&amp;title=smoking+%26+tobacco&amp;cid=ht,0
cmd=retrieve&amp;db=pubmed&amp;list_uids=10203280&amp;dopt=abstract,0
cc=3922,0
pagename=ia_homepage&amp;jservsessionidr004=ulszgdimj1.app1b,0
articleid=000bc08e-5b8c-1d2b-97ca809ec588eedf,0
articleid=0004f171-fe1e-1cdf-b4a8809ec588eedf,0
path=whosishale&amp;language=english,0
pagetype=article&amp;id=482,0
option=content&amp;task=section&amp;id=1&amp;itemid=143,0
ep=16&amp;ext=1&amp;groupid=137970&amp;ck=,0
l=uk,0
dir=articles&amp;article=acupuncture.php,0
simid=mr015,0
article_id=24,0
an=3,0
id=4047903,0
catlvl=3&amp;catid=965,0
article_id=1501,0
id=25&amp;s=read,0
/sites/_colon_cleansing.html,0
openelement,0
searchterm=folk%20medicine%20amish%20and%20swiss-pennsylvania%20german,0
cid=3,0
articleid=0005d1a1-2400-1e64-a98a809ec5880105,0
dir=articles&amp;article=herbal_medicine.php,0
dir=articles&amp;article=homeopathy.php,0
id=1650,0
fulltext=amalgam&amp;submit.x=15&amp;submit.y=6&amp;submit=go,0
i=104416,0
sitearea=eto,0
username=thealing,0
option=com_content&amp;task=view&amp;id=360&amp;itemid=422,0
centerid=1,0
page=rxus.cfm,0
action=new,0
file=/chronicle/archive/1998/02/19/dd76548.dtl,0
sl1=vetmed&amp;h=listserv.iupui.edu,0
la=1,0
ring=altpaws,0
pagetype=article&amp;id=671,0
cls=0&amp;cat=1539&amp;articleid=1575,0
cls=1&amp;cat=1406&amp;articleid=1131,0
cls=0&amp;cat=1448&amp;articleid=1347,0
cls=0&amp;cat=1448&amp;articleid=1349,0
cls=0&amp;articleid=1350,0
cls=1&amp;cat=1935&amp;articleid=2414,0
cls=0&amp;cat=1448&amp;articleid=1351,0
aid=15686&amp;cid=3874&amp;category=,0
aid=11358&amp;cid=3874&amp;category=,0
artid=507,0
cfile=htm/bc/toc_170300.htm,0
aid=11369&amp;cid=3874&amp;category=,0
aid=14242&amp;cid=3874&amp;category=,0
cls=15&amp;cat=1829&amp;articleid=3090,0
cls=15&amp;cat=1829&amp;articleid=2264,0
aid=19533&amp;cid=3874&amp;category=,0
publicationid=438,0
publicationid=499,0
publicationid=429,0
publicationid=731,0
artid=385494&amp;blobtype=pdf,0
c=22&amp;s=69,0
tabindex=3&amp;tabid=9,0
cid=wsava2002&amp;pid=2556,0
p=1191942176111,0
p=1191942172094,0
cfile=htm/bc/25400.htm,0
cfile=htm/bc/40300.htm,0
pagename=pro_apcc_aboutus,0
docid=109&amp;addinterest=1101,0
docid=101&amp;addinterest=1101,0
cls=17&amp;cat=1913&amp;articleid=1612,0
cls=18&amp;cat=1914&amp;articleid=1616,0
cls=15&amp;cat=1912&amp;articleid=2236,0
cls=1&amp;cat=1418&amp;articleid=1552,0
publicationid=440,0
publicationid=437,0
publicationid=711,0
publicationid=705,0
publicationid=427,0
publicationid=414,0
collection=external&amp;form=custom&amp;meta_y_not=0archive0&amp;query=t%3a%22screw+worm+fly%22+s%3a%22chrysomya+bezziana%22&amp;meta_x_sand=&amp;sort=title&amp;x=34&amp;y=12,0
collection=external&amp;form=custom&amp;meta_y_not=0archive0&amp;query=t%3a%22anthrax%22+s%3a%22anthrax%22&amp;meta_x_sand=&amp;sort=title&amp;x=34&amp;y=12,0
area=featuredarticle&amp;display=305,0
cls=1,0
country=us&amp;lang=en&amp;drug=rv&amp;species=fl&amp;sec=010,0
cid=wsava2002&amp;pid=pr02631,0
artid=215,0
cls=1&amp;cat=1329&amp;articleid=330,0
p=a&amp;s=0&amp;c=0&amp;a=665,0
cls=1&amp;cat=1397,0
curpg=1&amp;catkey=212679462&amp;daysactive=999,0
cls=1&amp;cat=1399&amp;articleid=2641,0
cls=1&amp;cat=1399&amp;articleid=2642,0
cls=1&amp;cat=1388&amp;articleid=876,0
cls=1&amp;cat=1399&amp;articleid=701,0
pageid=a&amp;articleid=341,0
cls=1&amp;cat=1399&amp;articleid=2687,0
cls=1&amp;cat=1399&amp;articleid=1029,0
cls=0&amp;cat=1276&amp;articleid=1165,0
cat=ir-lpd-be-hea,0
publicationid=433,0
id=4034611&amp;noframe=true,0
entry=92&amp;collection=encycillness&amp;mode=full,0
cls=2&amp;cat=1638,0
cfile=htm/bc/40203.htm,0
